train_project,test_project,metric_set,label,baseline_f1,f1_wo_cfs,f1_with_cfs,cfs_metrics
ant-ivy,deltaspike,pmd,adhoc,0.2018348623853211,0.23666666666666666,0.14423076923076922,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,deltaspike,combined,adhoc,0.24150710315009263,0.35787321063394684,0.16936936936936936,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,deltaspike,jit,bug,0.14285714285714285,0.24082232011747431,0.23236514522821577,add oexp own nsctr nddev minor
ant-ivy,deltaspike,static,bug,0.045016077170418,0.1245901639344262,0.17221135029354206,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,deltaspike,pmd,bug,0.08481262327416174,0.1457286432160804,0.2142474558114622,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,deltaspike,combined,bug,0.08408408408408408,0.11920529801324505,0.19062500000000002,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
ant-ivy,eagle,jit,adhoc,0.555653244241252,0.6369973190348526,0.42558581380620647,oexp own minor nddev nsctr add
ant-ivy,eagle,static,adhoc,0.5498239706107454,0.6769662921348314,0.6177007299270072,delta_MIMS delta_CC delta_AD delta_CLOC delta_TNLPA delta_NOC
ant-ivy,eagle,pmd,adhoc,0.46229913473423984,0.4886561954624781,0.3333333333333333,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,eagle,combined,adhoc,0.5696869851729819,0.6739130434782608,0.5494748479823107,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,eagle,jit,bug,0.12436548223350254,0.2330508474576271,0.18872017353579176,add oexp own nsctr nddev minor
ant-ivy,eagle,static,bug,0.06730769230769232,0.12084592145015105,0.15228426395939085,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,eagle,pmd,bug,0.06666666666666667,0.09369951534733442,0.17823732151649435,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,eagle,combined,bug,0.05882352941176471,0.10094637223974764,0.17118402282453637,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
ant-ivy,giraph,jit,adhoc,0.34803183480318356,0.35246376811594204,0.11395540875309662,oexp own minor nddev nsctr add
ant-ivy,giraph,static,adhoc,0.2760609806345282,0.3840336134453782,0.36626317844591955,delta_MIMS delta_CC delta_AD delta_CLOC delta_TNLPA delta_NOC
ant-ivy,giraph,pmd,adhoc,0.28810637773947306,0.45760743321718933,0.3983402489626556,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,giraph,combined,adhoc,0.3641711229946524,0.4333151878062058,0.2885448916408669,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,giraph,jit,bug,0.09806451612903228,0.16896551724137931,0.19782608695652174,add oexp own nsctr nddev minor
ant-ivy,giraph,static,bug,0.046413502109704644,0.16464891041162227,0.1390374331550802,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,giraph,pmd,bug,0.08998200359928014,0.11799410029498525,0.12608531521328803,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,giraph,combined,bug,0.07327586206896551,0.13020833333333334,0.14428857715430862,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
ant-ivy,gora,jit,adhoc,0.23478260869565218,0.3005780346820809,0.22110552763819097,oexp own minor nddev nsctr add
ant-ivy,gora,static,adhoc,0.21199442119944212,0.29888268156424586,0.27994227994227994,delta_MIMS delta_CC delta_AD delta_CLOC delta_TNLPA delta_NOC
ant-ivy,gora,pmd,adhoc,0.1679604798870854,0.2504604051565377,0.14689265536723164,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,gora,combined,adhoc,0.2234817813765182,0.3206896551724138,0.17333333333333334,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,gora,jit,bug,0.1160092807424594,0.23529411764705882,0.14953271028037382,add oexp own nsctr nddev minor
ant-ivy,gora,static,bug,0.12422360248447203,0.20512820512820512,0.13100436681222707,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,gora,pmd,bug,0.04289544235924933,0.08433734939759037,0.14554579673776663,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,gora,combined,bug,0.11940298507462688,0.22058823529411764,0.14559386973180077,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
ant-ivy,jspwiki,jit,adhoc,0.36084516342027073,0.4528301886792453,0.34110247872734006,oexp own minor nddev nsctr add
ant-ivy,jspwiki,static,adhoc,0.3048881524440762,0.5185801442041043,0.48188803512623485,delta_MIMS delta_CC delta_AD delta_CLOC delta_TNLPA delta_NOC
ant-ivy,jspwiki,pmd,adhoc,0.30468444513959486,0.49989921386817165,0.4725078229772016,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,jspwiki,combined,adhoc,0.4178090806187901,0.5396995708154505,0.4077380952380953,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,jspwiki,jit,bug,0.04779145546705285,0.112,0.10072747621712366,add oexp own nsctr nddev minor
ant-ivy,jspwiki,static,bug,0.02150537634408602,0.06266318537859007,0.10571736785329017,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,jspwiki,pmd,bug,0.028639618138424826,0.07321772639691713,0.08864468864468865,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,jspwiki,combined,bug,0.025188916876574312,0.05042016806722689,0.08888888888888889,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
ant-ivy,knox,jit,adhoc,0.28511087645195354,0.4009111617312073,0.1704781704781705,oexp own minor nddev nsctr add
ant-ivy,knox,static,adhoc,0.2482233502538071,0.35726210350584303,0.31129707112970706,delta_MIMS delta_CC delta_AD delta_CLOC delta_TNLPA delta_NOC
ant-ivy,knox,pmd,adhoc,0.21799928289709575,0.35665914221218953,0.35357624831309037,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,knox,combined,adhoc,0.2629060690002518,0.3939393939393939,0.3182640144665461,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,knox,jit,bug,0.18275154004106775,0.3508771929824561,0.295169946332737,add oexp own nsctr nddev minor
ant-ivy,knox,static,bug,0.09775967413441955,0.11009174311926605,0.26763110307414106,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,knox,pmd,bug,0.09911054637865312,0.1284046692607004,0.2873938602220771,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,knox,combined,bug,0.09111617312072892,0.10625,0.28376068376068375,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
ant-ivy,kylin,jit,adhoc,0.29078297985861,0.3097974822112753,0.22133599202392823,oexp own minor nddev nsctr add
ant-ivy,kylin,static,adhoc,0.28049411938752866,0.3234987851440472,0.2982011348545213,delta_MIMS delta_CC delta_AD delta_CLOC delta_TNLPA delta_NOC
ant-ivy,kylin,pmd,adhoc,0.23162060223829845,0.29659017799699755,0.2782860968533809,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,kylin,combined,adhoc,0.2986741102581996,0.34393939393939393,0.2724419334588826,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,kylin,jit,bug,0.06056338028169014,0.1161764705882353,0.1117557251908397,add oexp own nsctr nddev minor
ant-ivy,kylin,static,bug,0.0910569105691057,0.12222222222222222,0.12476007677543188,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,kylin,pmd,bug,0.07466459265020416,0.06619593998234775,0.12072015818503487,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,kylin,combined,bug,0.026877470355731223,0.11144130757800892,0.12471264367816093,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
ant-ivy,lens,jit,adhoc,0.4487034949267193,0.45805455481214624,0.14550095724313974,oexp own minor nddev nsctr add
ant-ivy,lens,static,adhoc,0.4252433936022253,0.5028117763810784,0.46533713200379867,delta_MIMS delta_CC delta_AD delta_CLOC delta_TNLPA delta_NOC
ant-ivy,lens,pmd,adhoc,0.35770860195247733,0.4843863471314452,0.3744725738396625,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,lens,combined,adhoc,0.43113772455089827,0.4976241900647949,0.271604938271605,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,lens,jit,bug,0.07539682539682539,0.18421052631578946,0.21987315010570826,add oexp own nsctr nddev minor
ant-ivy,lens,static,bug,0.09786700125470514,0.13978494623655913,0.21750212404418015,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,lens,pmd,bug,0.07732256203115984,0.0905511811023622,0.2451868629671574,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,lens,combined,bug,0.06878306878306878,0.11589895988112926,0.21998450813323006,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
ant-ivy,mahout,jit,adhoc,0.3977720651242502,0.4217210422596891,0.1698501322362621,oexp own minor nddev nsctr add
ant-ivy,mahout,static,adhoc,0.36181818181818187,0.4883240667196187,0.44691729323308266,delta_MIMS delta_CC delta_AD delta_CLOC delta_TNLPA delta_NOC
ant-ivy,mahout,pmd,adhoc,0.3104325699745547,0.4241151769646071,0.3916666666666667,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,mahout,combined,adhoc,0.3984463812050019,0.4735883424408015,0.3001921229586935,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,mahout,jit,bug,0.09809932556713673,0.16465652857891977,0.13969783227501642,add oexp own nsctr nddev minor
ant-ivy,mahout,static,bug,0.06077348066298344,0.15859030837004406,0.1366093366093366,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,mahout,pmd,bug,0.06724436741767764,0.07856191744340879,0.12260329462597894,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,mahout,combined,bug,0.09428284854563691,0.15367483296213807,0.1414965986394558,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
ant-ivy,nutch,jit,adhoc,0.4626452684006641,0.5201654601861426,0.376829268292683,oexp own minor nddev nsctr add
ant-ivy,nutch,static,adhoc,0.48822374877330715,0.5182407091714968,0.4898245614035087,delta_MIMS delta_CC delta_AD delta_CLOC delta_TNLPA delta_NOC
ant-ivy,nutch,pmd,adhoc,0.40825190010857765,0.4805447470817121,0.4161533196440794,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,nutch,combined,adhoc,0.4982248520710059,0.5446623093681917,0.40868334119867866,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,nutch,jit,bug,0.14925373134328357,0.23484848484848486,0.23025435073627848,add oexp own nsctr nddev minor
ant-ivy,nutch,static,bug,0.0673076923076923,0.13435114503816795,0.21072436500470365,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,nutch,pmd,bug,0.045009784735812144,0.055374592833876225,0.20875179340028693,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,nutch,combined,bug,0.039783001808318265,0.10545454545454545,0.21013824884792628,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
ant-ivy,opennlp,jit,adhoc,0.30153508771929827,0.5409214092140922,0.4652532391048292,oexp own minor nddev nsctr add
ant-ivy,opennlp,static,adhoc,0.3016322089227421,0.5248590466427473,0.45881805490926014,delta_MIMS delta_CC delta_AD delta_CLOC delta_TNLPA delta_NOC
ant-ivy,opennlp,pmd,adhoc,0.2481922090039655,0.40156709108716937,0.35093167701863354,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,opennlp,combined,adhoc,0.2947368421052632,0.5532646048109966,0.4429678848283499,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,opennlp,jit,bug,0.14556962025316456,0.21962616822429906,0.14482758620689656,add oexp own nsctr nddev minor
ant-ivy,opennlp,static,bug,0.08746355685131196,0.16422287390029325,0.16809116809116809,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,opennlp,pmd,bug,0.05235602094240837,0.09016393442622951,0.12068076328004126,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,opennlp,combined,bug,0.14501510574018128,0.1411042944785276,0.12181303116147309,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
ant-ivy,parquet-mr,jit,adhoc,0.5169672882910425,0.47411210954214816,0.2602880658436214,oexp own minor nddev nsctr add
ant-ivy,parquet-mr,static,adhoc,0.5511695906432749,0.6988202637057599,0.705110497237569,delta_MIMS delta_CC delta_AD delta_CLOC delta_TNLPA delta_NOC
ant-ivy,parquet-mr,pmd,adhoc,0.427,0.5373870172555464,0.3290891283055828,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,parquet-mr,combined,adhoc,0.51328,0.5654952076677315,0.3428571428571429,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,parquet-mr,jit,bug,0.07421875000000001,0.09266409266409266,0.09026128266033254,add oexp own nsctr nddev minor
ant-ivy,parquet-mr,static,bug,0.09169054441260745,0.12454212454212456,0.1282894736842105,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,parquet-mr,pmd,bug,0.07269789983844911,0.1285714285714286,0.13833157338965152,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,parquet-mr,combined,bug,0.03311258278145695,0.06926406926406926,0.1400894187779434,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
ant-ivy,systemml,jit,adhoc,0.4066120181559515,0.5446331767256958,0.3001322168356104,oexp own minor nddev nsctr add
ant-ivy,systemml,static,adhoc,0.3473989520958084,0.6202789076118536,0.5716627954638612,delta_MIMS delta_CC delta_AD delta_CLOC delta_TNLPA delta_NOC
ant-ivy,systemml,pmd,adhoc,0.38770700842560607,0.5736734474222366,0.5135589152867771,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,systemml,combined,adhoc,0.44390127578395133,0.6674113376151912,0.4706484641638225,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,systemml,jit,bug,0.08187772925764193,0.1166077738515901,0.14022718370544457,add oexp own nsctr nddev minor
ant-ivy,systemml,static,bug,0.056195965417867436,0.06234413965087282,0.13339731285988485,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,systemml,pmd,bug,0.04284621270084162,0.04505038529934796,0.097760958688111,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,systemml,combined,bug,0.05862068965517242,0.07036535859269284,0.11640696608615948,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
ant-ivy,tika,jit,adhoc,0.3631010794896958,0.39483593329747174,0.19512195121951223,oexp own minor nddev nsctr add
ant-ivy,tika,static,adhoc,0.35919718601282846,0.3970300898788589,0.353030303030303,delta_MIMS delta_CC delta_AD delta_CLOC delta_TNLPA delta_NOC
ant-ivy,tika,pmd,adhoc,0.3123378155225289,0.34791776489193466,0.2613565650280025,current_PMD_VNC delta_PMD_VNC current_PMD_SC current_PMD_ClMMIC current_PMD_SP current_PMD_BGMN
ant-ivy,tika,combined,adhoc,0.3736892278360343,0.399009900990099,0.25703794369645044,oexp own delta_PMD_VNC current_PMD_ClMMIC current_PMD_SC parent_PMD_ISB
ant-ivy,tika,jit,bug,0.09819639278557113,0.17439293598233999,0.21266427718040623,add oexp own nsctr nddev minor
ant-ivy,tika,static,bug,0.10854816824966078,0.13902053712480253,0.17790262172284646,delta_CD delta_RFC delta_NLPA parent_NOC delta_LDC current_CLOC
ant-ivy,tika,pmd,bug,0.1307901907356948,0.13506012950971324,0.22788517867603983,parent_PMD_GDL parent_PMD_PST current_PMD_AIO parent_PMD_UC current_PMD_CASR current_PMD_AISD
ant-ivy,tika,combined,bug,0.10740203193033382,0.07956600361663653,0.1962864721485411,delta_CD delta_RFC delta_NLPA parent_PMD_UC current_PMD_AIO current_PMD_SC
archiva,ant-ivy,jit,adhoc,0.19615912208504804,0.19545454545454544,0.2631905648665425,oexp add own nsctr nddev
archiva,ant-ivy,static,adhoc,0.13182867401897924,0.10756302521008404,0.4587884806355511,delta_MISM parent_CC delta_NPA parent_CLOC delta_NOD parent_NOD
archiva,ant-ivy,pmd,adhoc,0.24639289678135404,0.2237860661505982,0.22900763358778622,parent_PMD_APST parent_PMD_PST parent_PMD_CLA current_PMD_UWOC current_PMD_UCIE parent_PMD_EIS delta_PMD_IFSP delta_PMD_RFI delta_PMD_ISB
archiva,ant-ivy,combined,adhoc,0.16481854838709678,0.1681487469684721,0.25736961451247165,oexp parent_CC delta_NPA parent_PMD_UWOC parent_PMD_ISMUB current_PMD_UC
archiva,ant-ivy,jit,bug,0.013223140495867767,0.014234875444839859,0.12790697674418602,oexp entropy own nddev nsctr del
archiva,ant-ivy,static,bug,0.04516129032258064,0.04395604395604396,0.13537675606641122,delta_TCD parent_CLLC delta_TNPA delta_TNLS delta_CLOC parent_TNLPA
archiva,ant-ivy,pmd,bug,0.04142441860465116,0.08290155440414508,0.12530512611879577,current_PMD_RFI current_PMD_ACGE current_PMD_MSVUID delta_PMD_LINSF parent_PMD_ADL parent_PMD_ACWAM parent_PMD_BGMN parent_PMD_IFSP
archiva,ant-ivy,combined,bug,0.01056338028169014,0.023346303501945526,0.1567398119122257,delta_TCD current_PDA current_PMD_MSVUID delta_PMD_LINSF parent_PMD_DP current_PMD_SCFN
archiva,calcite,jit,adhoc,0.22076526225279444,0.20296326364927947,0.23280224929709467,oexp add own nsctr nddev
archiva,calcite,static,adhoc,0.062483994878361065,0.05643656716417911,0.40501691093573844,delta_MISM parent_CC delta_NPA parent_CLOC delta_NOD parent_NOD
archiva,calcite,pmd,adhoc,0.21977841608535084,0.2637963437553391,0.09637019741031629,parent_PMD_APST parent_PMD_PST parent_PMD_CLA current_PMD_UWOC current_PMD_UCIE parent_PMD_EIS delta_PMD_IFSP delta_PMD_RFI delta_PMD_ISB
archiva,calcite,combined,adhoc,0.10219341974077767,0.06861381548446917,0.23133435844865882,oexp parent_CC delta_NPA parent_PMD_UWOC parent_PMD_ISMUB current_PMD_UC
archiva,calcite,jit,bug,0.018348623853211007,0.04756980351602896,0.14879906268306972,oexp entropy own nddev nsctr del
archiva,calcite,static,bug,0.0,0.0023923444976076554,0.1424853610930384,delta_TCD parent_CLLC delta_TNPA delta_TNLS delta_CLOC parent_TNLPA
archiva,calcite,pmd,bug,0.07259786476868325,0.11226313907758313,0.15625,current_PMD_RFI current_PMD_ACGE current_PMD_MSVUID delta_PMD_LINSF parent_PMD_ADL parent_PMD_ACWAM parent_PMD_BGMN parent_PMD_IFSP
archiva,calcite,combined,bug,0.0017621145374449338,0.009478672985781991,0.12580943570767808,delta_TCD current_PDA current_PMD_MSVUID delta_PMD_LINSF parent_PMD_DP current_PMD_SCFN
archiva,cayenne,jit,adhoc,0.17194835680751175,0.15394868377207596,0.2668665667166417,oexp add own nsctr nddev
archiva,cayenne,static,adhoc,0.09601786378861184,0.09759937032664306,0.3031635933006259,delta_MISM parent_CC delta_NPA parent_CLOC delta_NOD parent_NOD
archiva,cayenne,pmd,adhoc,0.16409645727895208,0.29203216374269003,0.14790359854737536,parent_PMD_APST parent_PMD_PST parent_PMD_CLA current_PMD_UWOC current_PMD_UCIE parent_PMD_EIS delta_PMD_IFSP delta_PMD_RFI delta_PMD_ISB
